term_str,x,y,n,max_pos,logn
stallion,34.619934,-25.854652,89.0,NN,4.48863636973214
stand,-76.42125,-1.5456929,498.0,VB,6.210600077024653
standing,19.986301,28.67114,352.0,VBG,5.863631175598097
stands,2.944922,42.768364,152.0,VBZ,5.0238805208462765
star,20.93036,-18.856031,91.0,NN,4.51085950651685
stare,-57.327263,-14.590782,76.0,VB,4.330733340286331
stared,17.246569,61.641655,174.0,VBD,5.159055299214529
staring,11.759795,39.305214,133.0,VBG,4.890349128221754
stars,39.950947,2.4652889,267.0,NNS,5.58724865840025
start,-72.036026,-2.5204957,170.0,NN,5.135798437050262
started,28.451168,55.59059,265.0,VBD,5.579729825986222
starting,35.061478,37.277252,69.0,VBG,4.23410650459726
startled,-5.468666,21.659391,84.0,NN,4.430816798843313
state,-19.399868,-34.452618,225.0,NN,5.41610040220442
station,-17.190105,-43.70629,54.0,NN,3.9889840465642745
stay,-75.1038,-0.9322751,479.0,VB,6.171700597410915
stayed,2.7878375,67.74708,149.0,VBD,5.003946305945459
steadily,7.957112,35.539906,69.0,RB,4.23410650459726
steady,14.178208,12.990658,86.0,JJ,4.454347296253507
steal,-66.58307,-6.568471,94.0,VB,4.543294782270004
steeds,1.9285538,-39.723,154.0,NNS,5.0369526024136295
steel,25.618446,-3.56912,543.0,NN,6.297109319933935
steep,38.35912,15.039947,101.0,JJ,4.61512051684126
step,29.35316,-39.05918,344.0,NN,5.840641657373398
stepped,27.68079,53.896076,248.0,VBD,5.5134287461649825
steps,58.321873,-4.662479,403.0,NNS,5.998936561946683
stern,2.8274121,1.3821638,171.0,JJ,5.14166355650266
sternly,-2.5276,31.706762,50.0,NN,3.912023005428146
steward,-23.431713,-53.813114,96.0,NN,4.564348191467836
stick,39.04869,-36.9798,198.0,NN,5.288267030694535
stiff,27.937666,8.359981,124.0,JJ,4.820281565605037
stir,-57.598545,-9.114611,66.0,VB,4.189654742026425
stirred,8.150639,52.733337,106.0,VBD,4.663439094112067
stirring,11.691138,2.9750311,64.0,VBG,4.1588830833596715
stole,22.758585,55.161148,87.0,VBP,4.465908118654584
stolen,-3.9228475,66.3518,62.0,VBN,4.127134385045092
stomach,46.052483,-41.451336,79.0,NN,4.3694478524670215
stone,44.67207,5.531121,883.0,NN,6.78332520060396
stones,46.724213,3.6239686,246.0,NNS,5.5053315359323625
stony,39.403683,15.011257,96.0,NN,4.564348191467836
stood,8.020716,69.945366,1343.0,VBD,7.202661196523238
stooped,14.987701,55.46219,57.0,VBD,4.04305126783455
stop,-68.28682,2.0902297,368.0,VB,5.908082938168931
stopped,10.873209,64.86954,430.0,VBD,6.063785208687608
stopping,-4.0685415,31.74599,68.0,VBG,4.219507705176107
store,30.84337,-16.707819,65.0,NN,4.174387269895637
stories,-3.914621,-54.273716,140.0,NNS,4.941642422609304
storm,48.458305,-9.158369,201.0,NN,5.303304908059076
story,-27.817684,-19.527561,252.0,NN,5.529429087511423
stout,0.37536606,7.2467055,96.0,NN,4.564348191467836
straight,8.656192,30.765377,243.0,RB,5.493061443340548
strange,-9.671938,11.820606,421.0,JJ,6.042632833682381
strangely,-5.7907147,18.163212,72.0,RB,4.276666119016055
stranger,-24.03868,-18.943407,309.0,NN,5.733341276897746
strangers,2.206795,-47.638145,102.0,NNS,4.624972813284271
straw,42.2637,-6.024439,80.0,NN,4.382026634673881
stream,49.03006,-7.8340497,221.0,NN,5.3981627015177525
streaming,28.146273,12.916661,55.0,VBG,4.007333185232471
streams,35.705654,-0.9643369,53.0,NNS,3.970291913552122
street,53.649704,-12.015087,223.0,NN,5.407171771460119
streets,52.252533,4.0584664,152.0,NNS,5.0238805208462765
strength,-33.501884,-46.017986,453.0,NN,6.115892125483034
stretched,24.702578,48.65914,124.0,VBD,4.820281565605037
strike,-63.81409,-8.856561,152.0,VB,5.0238805208462765
striking,17.299997,39.07963,57.0,VBG,4.04305126783455
string,34.038414,-18.695642,88.0,NN,4.477336814478207
striped,21.8365,0.7745137,53.0,JJ,3.970291913552122
strode,27.755262,52.148327,70.0,VBD,4.248495242049359
stroke,28.62108,-26.667774,96.0,NN,4.564348191467836
stroked,12.7985,50.043472,62.0,VBD,4.127134385045092
strong,-12.174533,8.044779,795.0,JJ,6.678342114654332
stronger,-37.305634,-4.540993,159.0,JJR,5.0689042022202315
struck,18.004375,53.643238,319.0,VBD,5.765191102784844
struggle,27.000458,-15.337274,73.0,NN,4.290459441148391
struggled,26.833557,56.759422,77.0,VBD,4.343805421853684
struggling,11.154814,14.148832,75.0,VBG,4.31748811353631
stubborn,-13.837183,10.914645,72.0,JJ,4.276666119016055
stuck,24.298386,39.314754,57.0,VBD,4.04305126783455
studded,22.877867,3.881467,51.0,VBD,3.9318256327243257
studied,2.7266738,54.191372,94.0,VBD,4.543294782270004
stuff,-11.795511,-31.33427,70.0,NN,4.248495242049359
stumbled,25.910751,53.12297,78.0,VBD,4.356708826689592
stump,38.177654,-34.95908,65.0,NN,4.174387269895637
stupid,-15.242223,10.3647585,223.0,JJ,5.407171771460119
subject,-23.930332,-31.951496,180.0,NN,5.19295685089021
succeeded,16.939703,24.948763,52.0,VBN,3.9512437185814275
success,-22.023172,-38.17118,65.0,NN,4.174387269895637
sudden,17.41487,-15.638015,311.0,JJ,5.739792912179234
suddenly,2.6801338,30.956278,605.0,RB,6.405228458030842
suffer,-61.50218,4.2000546,120.0,VB,4.787491742782046
suffered,-12.080002,65.13796,83.0,VBN,4.418840607796598
suffering,-19.87632,-29.874832,55.0,NN,4.007333185232471
sufficient,-23.172234,26.6516,67.0,JJ,4.204692619390966
suggested,-16.214897,60.469875,99.0,VBD,4.59511985013459
suit,-43.816975,-33.965485,110.0,NN,4.700480365792417
suitors,4.5880713,-55.691086,253.0,NNS,5.53338948872752
sullen,9.665974,12.869476,79.0,NN,4.3694478524670215
summer,10.566506,-2.3132415,364.0,NN,5.8971538676367405
summon,-63.129585,-2.8689392,52.0,VB,3.9512437185814275
summoned,-6.2666903,54.258793,80.0,VBD,4.382026634673881
sun,40.117573,3.656424,632.0,NN,6.448889394146858
sunk,27.830662,23.505297,85.0,NN,4.442651256490317
sunlight,42.264713,-2.4906976,81.0,NN,4.394449154672439
superior,-8.708479,-7.7018247,69.0,JJ,4.23410650459726
supper,2.132802,-30.7559,215.0,NN,5.3706380281276624
support,-66.42799,-16.507421,70.0,NN,4.248495242049359
suppose,-57.968273,12.256555,348.0,VBP,5.8522024797744745
supposed,-25.558498,29.00646,149.0,VBD,5.003946305945459
surcoat,26.024216,-5.3686485,58.0,NN,4.060443010546419
sure,-26.038387,28.226599,641.0,JJ,6.46302945692067
surely,-38.959206,19.77507,231.0,RB,5.442417710521793
surface,45.979015,-3.629364,84.0,NN,4.430816798843313
surprise,-32.304897,-26.133762,180.0,NN,5.19295685089021
surprised,-26.652014,25.50168,139.0,JJ,4.9344739331306915
surrounded,33.04901,21.35517,122.0,VBN,4.804021044733257
suspected,-16.607618,60.25943,71.0,VBD,4.2626798770413155
suspicion,-19.611294,-29.94135,57.0,NN,4.04305126783455
suspicious,-7.515926,15.523025,50.0,JJ,3.912023005428146
swallow,13.015509,-24.499937,81.0,NN,4.394449154672439
swallowed,3.78781,56.646397,95.0,VBD,4.553876891600541
sway,-9.262329,-40.50793,61.0,NN,4.110873864173311
swear,-57.17025,11.574971,231.0,VBP,5.442417710521793
sweat,29.039925,11.130497,112.0,NN,4.718498871295094
sweet,-14.78584,8.36507,635.0,JJ,6.453624998892692
swept,26.944454,46.587936,125.0,VBD,4.8283137373023015
swift,37.248375,15.55523,229.0,NN,5.43372200355424
swiftly,7.816849,33.765774,60.0,RB,4.0943445622221
swim,-58.611954,-7.518233,50.0,VB,3.912023005428146
swineherd,-12.822344,-15.049456,59.0,NN,4.07753744390572
swirling,28.992588,12.9413,66.0,VBG,4.189654742026425
swollen,25.025003,7.0954905,69.0,JJ,4.23410650459726
sword,36.17563,-38.868572,1165.0,NN,7.060476365999801
swords,17.744143,-47.997612,399.0,NNS,5.988961416889864
swore,-16.61866,55.570744,157.0,VBD,5.056245805348308
sworn,-20.770903,39.94651,172.0,VBN,5.147494476813453
swung,25.564932,52.101944,147.0,VBD,4.990432586778736
table,56.853157,-8.396572,775.0,NN,6.652863029353347
tables,47.21141,2.8827124,85.0,NNS,4.442651256490317
tail,41.99594,-33.258537,108.0,NN,4.68213122712422
taken,-6.7589874,60.333477,756.0,VBN,6.628041376179533
takes,-9.697599,48.508045,102.0,VBZ,4.624972813284271
taking,-2.0586255,45.784744,379.0,VBG,5.937536205082426
tale,-27.8311,-19.543634,220.0,NN,5.393627546352362
tales,-3.6723504,-54.198376,129.0,NNS,4.859812404361672
talk,-62.42701,13.881906,560.0,VB,6.327936783729195
talked,-18.242752,63.995033,128.0,VBD,4.852030263919617
talking,-30.627676,32.62406,249.0,VBG,5.517452896464707
tall,-0.26075068,7.430368,460.0,JJ,6.131226489483141
taller,-36.25345,-5.031624,95.0,NN,4.553876891600541
task,-30.108103,-34.685093,128.0,NN,4.852030263919617
taste,-49.267967,-19.987728,254.0,NN,5.537334267018537
tasted,2.5682325,56.21754,76.0,VBD,4.330733340286331
taught,-11.464645,57.84277,160.0,VBN,5.075173815233827
tea,2.8185992,-30.519524,143.0,NN,4.962844630259907
teach,-65.97502,7.243659,108.0,VB,4.68213122712422
tear,-61.212086,-14.005745,124.0,VB,4.820281565605037
tearing,26.116976,34.500362,51.0,VBG,3.9318256327243257
tears,50.186016,-34.914585,440.0,NNS,6.0867747269123065
teeth,46.81528,-34.79324,378.0,NN,5.934894195619588
tell,-63.134438,10.582433,1987.0,VB,7.594381242551817
telling,-33.416817,32.39003,176.0,VBG,5.170483995038151
tells,-11.708332,50.501263,70.0,VBZ,4.248495242049359
temper,-13.213556,-35.958324,84.0,NN,4.430816798843313
tender,-7.3128533,-4.0907097,81.0,NN,4.394449154672439
tent,51.899925,-22.340559,217.0,NN,5.37989735354046
tents,13.413058,-43.23698,83.0,NNS,4.418840607796598
terms,-3.4765797,-48.07766,98.0,NNS,4.584967478670572
terrible,-8.191629,10.912362,227.0,JJ,5.424950017481403
terror,10.257916,-18.910324,162.0,NN,5.087596335232384
thank,-55.22033,10.039341,251.0,NN,5.5254529391317835
thanks,-33.443542,-41.467262,86.0,NNS,4.454347296253507
thats,-33.7424,42.070972,708.0,NN,6.56244409369372
thee,-44.934853,-6.896226,239.0,NN,5.476463551931511
theon,-5.762093,34.605515,495.0,NNP,6.20455776256869
theres,-34.0011,40.54607,578.0,NN,6.359573868672378
theyd,-48.652657,40.030277,214.0,NN,5.365976015021851
theyll,-39.738663,53.18514,135.0,NN,4.90527477843843
theyre,-36.83819,41.586197,234.0,NN,5.455321115357702
thief,-22.630007,-18.300673,57.0,NN,4.04305126783455
thigh,39.068718,-30.188019,52.0,NN,3.9512437185814275
thighs,45.5569,-33.22398,54.0,NN,3.9889840465642745
thine,-21.048187,3.605275,61.0,NN,4.110873864173311
thing,-24.857243,-22.787405,889.0,NN,6.790097235513905
things,-3.8160374,-56.333984,818.0,NNS,6.706862336602747
think,-59.682323,12.211553,1944.0,VB,7.572502985020384
thinking,-31.695398,31.488111,302.0,VBG,5.71042701737487
thinks,-22.29451,66.06476,94.0,VBZ,4.543294782270004
thirst,-12.669582,-41.3135,52.0,NN,3.9512437185814275
thirty,15.729491,-71.68477,144.0,NN,4.969813299576001
thou,-45.181583,2.0210614,358.0,NN,5.8805329864007
thought,-18.998835,62.51056,2634.0,VBD,7.876258882303226
thoughts,-14.611709,-50.95741,225.0,NNS,5.41610040220442
thousand,17.25694,-72.89909,461.0,CD,6.133398042996649
thousands,11.838819,-72.20922,99.0,NNS,4.59511985013459
threat,-23.230686,-28.86579,61.0,NN,4.110873864173311
threatened,-15.818573,45.872643,52.0,VBD,3.9512437185814275
threats,-9.086305,-45.631683,51.0,NNS,3.9318256327243257
threshold,53.47363,-7.0868416,51.0,NN,3.9318256327243257
threw,21.96152,53.654385,340.0,VBD,5.8289456176102075
thrice,12.4533825,-50.306416,90.0,NN,4.499809670330265
throat,43.917053,-38.46773,416.0,NN,6.030685260261263
throne,52.44046,-20.476284,320.0,NN,5.768320995793772
throng,39.26603,-6.0261497,52.0,NN,3.9512437185814275
throw,-62.868107,-9.857502,138.0,VB,4.927253685157205
throwing,17.787897,41.141384,89.0,VBG,4.48863636973214
thrown,29.408104,43.657772,122.0,VBN,4.804021044733257
thrust,21.407358,50.532,188.0,NN,5.236441962829949
thunder,36.88277,-4.8324914,130.0,NN,4.867534450455582
thy,-13.49564,-7.080776,957.0,JJ,6.863803391452954
tide,51.53039,-7.4454937,125.0,NN,4.8283137373023015
tidings,-4.659221,-50.71893,55.0,NNS,4.007333185232471
tie,-59.59092,-12.882539,53.0,NN,3.970291913552122
tied,24.771936,44.845127,122.0,VBD,4.804021044733257
tight,16.785624,12.724524,165.0,JJ,5.10594547390058
till,4.0839605,24.135807,817.0,NN,6.705639094860003
time,26.288092,-60.06132,3122.0,NN,8.046229101075378
times,18.07877,-68.20133,551.0,NNS,6.311734809152915
tiny,22.754408,-0.03265529,73.0,JJ,4.290459441148391
tired,-17.295315,18.413107,239.0,JJ,5.476463551931511
tis,-45.56519,2.043028,111.0,NN,4.709530201312334
today,-32.949184,8.335554,139.0,NN,4.9344739331306915
toil,29.678871,-14.066748,51.0,NN,3.9318256327243257
toils,-8.279478,-42.139057,67.0,NNS,4.204692619390966
told,-11.977984,55.982376,2160.0,VBD,7.67786350067821
tomb,39.99771,-19.224983,53.0,NN,3.970291913552122
tomorrow,-33.867645,7.506289,51.0,NN,3.9318256327243257
tone,-23.469757,-25.708021,204.0,NN,5.318119993844216
tongue,-22.803074,-49.078377,390.0,NN,5.966146739123692
tongues,15.50121,-43.84575,59.0,NNS,4.07753744390572
tonight,-33.54279,7.8448043,159.0,NN,5.0689042022202315
took,-6.599078,48.089558,2117.0,VBD,7.6577552711348655
tops,52.48594,1.3925143,55.0,NNS,4.007333185232471
torch,46.566936,-20.250277,146.0,NN,4.983606621708336
torches,14.252798,-40.892174,116.0,NNS,4.7535901911063645
tore,23.740587,41.32617,99.0,VBD,4.59511985013459
torn,29.311623,42.96889,137.0,VBN,4.919980925828125
tossed,21.0907,49.80561,113.0,VBD,4.727387818712341
touch,-56.84442,-9.888872,241.0,NN,5.484796933490655
touched,15.925239,52.409866,284.0,VBD,5.648974238161206
touching,13.799042,46.184135,53.0,VBG,3.970291913552122
tourney,-0.058041874,-32.94613,125.0,NN,4.8283137373023015
tower,49.973152,-8.950284,486.0,NNP,6.186208623900494
towers,9.157815,-44.1761,234.0,NNS,5.455321115357702
town,37.885136,-52.33508,337.0,NN,5.820082930352362
track,53.134743,-2.0633075,58.0,NN,4.060443010546419
trade,-28.305649,-38.12616,86.0,NN,4.454347296253507
trail,24.61776,-42.12061,70.0,NN,4.248495242049359
train,-1.3536091,-41.221188,197.0,NN,5.2832037287379885
trained,-0.60834986,62.140545,55.0,VBN,4.007333185232471
traitor,-24.69335,-18.19182,80.0,NN,4.382026634673881
traitors,-1.6017234,-49.432037,65.0,NNS,4.174387269895637
trap,48.019512,-13.167864,56.0,NN,4.02535169073515
travel,-58.776264,-6.963841,58.0,NN,4.060443010546419
treason,-27.96409,-30.957418,69.0,NN,4.23410650459726
treasure,-27.753433,-35.3796,70.0,NN,4.248495242049359
treat,-64.977974,-0.07149057,75.0,VB,4.31748811353631
treated,-13.277856,59.066906,88.0,VBN,4.477336814478207
tree,40.906033,-11.249379,442.0,NN,6.091309882077698
trees,47.842934,4.42437,681.0,NNS,6.523562306149512
tremble,-55.943554,-6.5915823,82.0,JJ,4.406719247264253
trembled,10.844175,55.996338,79.0,VBD,4.3694478524670215
trembling,19.042452,12.88111,196.0,VBG,5.278114659230517
trial,1.7864054,-26.834862,102.0,NN,4.624972813284271
trick,-23.180119,-19.722412,55.0,NN,4.007333185232471
tried,-26.206907,54.063217,627.0,VBD,6.440946540632921
triumph,-9.818289,-36.922348,74.0,NN,4.30406509320417
troops,0.97211814,-40.609592,110.0,NNS,4.700480365792417
trotted,27.753223,51.474735,54.0,VBD,3.9889840465642745
trouble,-40.382084,-25.25793,293.0,NN,5.680172609017068
troubled,-14.299914,29.949627,135.0,JJ,4.90527477843843
true,-18.04745,4.737002,725.0,JJ,6.586171654854675
truly,-37.542477,21.832394,283.0,RB,5.645446897643238
trunk,44.367126,-7.681465,64.0,NN,4.1588830833596715
trust,-62.216915,7.210892,242.0,VB,5.488937726156687
trusted,-13.948393,57.912045,70.0,VBD,4.248495242049359
truth,-28.164759,-18.479414,479.0,NN,6.171700597410915
try,-59.656273,3.2319129,363.0,VB,5.8944028342648505
trying,-22.524586,30.711031,302.0,VBG,5.71042701737487
tumbled,29.700998,39.131763,75.0,VBD,4.31748811353631
tunic,34.96371,-24.595875,72.0,NN,4.276666119016055
tunnel,50.20009,-10.366101,57.0,NN,4.04305126783455
turn,-62.188362,-9.042701,595.0,VB,6.38856140554563
turned,25.26615,55.006695,1352.0,VBD,7.20934025660291
turning,15.883638,40.81281,325.0,VBG,5.783825182329737
turns,27.186678,35.96898,122.0,VBZ,4.804021044733257
twice,15.231914,-66.77942,221.0,RB,5.3981627015177525
twin,15.115387,-31.336792,79.0,NN,4.3694478524670215
twins,0.86519754,-52.30786,139.0,NNP,4.9344739331306915
twisted,18.042252,10.699894,185.0,VBD,5.220355825078324
twisting,21.16285,37.297607,57.0,VBG,4.04305126783455
tyrion,-6.2231946,35.49417,1828.0,NNP,7.510977752014095
ugly,-6.013133,6.722837,143.0,RB,4.962844630259907
ulysses,-7.776269,35.601353,707.0,NNP,6.561030665896573
unable,-23.475115,31.307777,53.0,JJ,3.970291913552122
uncertain,-12.104346,17.71983,54.0,JJ,3.9889840465642745
uncle,-25.87882,-55.808895,440.0,NN,6.0867747269123065
uncles,-18.625448,-53.09479,59.0,JJ,4.07753744390572
uncomfortable,-12.608767,16.669725,57.0,JJ,4.04305126783455
understand,-60.130566,10.617115,361.0,VB,5.8888779583328805
understanding,-25.804672,12.055638,56.0,NN,4.02535169073515
understood,-21.500586,61.830135,140.0,VBD,4.941642422609304
uneasy,-13.033476,16.7848,70.0,JJ,4.248495242049359
unhappy,-17.579998,1.1184887,116.0,JJ,4.7535901911063645
unknown,-4.913566,6.018581,75.0,JJ,4.31748811353631
unless,-40.16321,20.47312,257.0,IN,5.54907608489522
unseen,31.406437,23.12461,58.0,JJ,4.060443010546419
upper,26.299273,-11.763472,91.0,JJ,4.51085950651685
upstairs,9.0996065,28.9961,156.0,JJ,5.049856007249537
upward,8.819386,32.71017,57.0,JJ,4.04305126783455
urge,-64.92709,7.1601095,68.0,VB,4.219507705176107
urged,-2.8310397,53.612923,171.0,VBD,5.14166355650266
use,-40.15406,-24.767302,378.0,NN,5.934894195619588
used,-26.773495,55.43334,484.0,VBD,6.182084906716632
useful,-15.245693,14.158702,52.0,JJ,3.9512437185814275
useless,1.3530214,15.396131,72.0,JJ,4.276666119016055
usual,-34.164185,-6.556872,145.0,JJ,4.976733742420574
usually,-25.715725,15.413431,69.0,RB,4.23410650459726
utmost,-10.018228,-39.98243,55.0,JJ,4.007333185232471
uttered,-17.72188,50.140076,78.0,VBD,4.356708826689592
vague,8.936372,0.8386544,51.0,JJ,3.9318256327243257
vain,-11.962494,-43.223278,319.0,NN,5.765191102784844
valiant,-15.947671,-0.53309387,91.0,JJ,4.51085950651685
valley,51.192432,-6.9579096,99.0,NN,4.59511985013459
vanished,-3.1374245,70.82566,165.0,VBD,5.10594547390058
various,17.627926,-35.342636,103.0,JJ,4.634728988229636
vast,14.450689,0.77550954,127.0,JJ,4.844187086458591
veil,33.062115,-24.135963,80.0,NN,4.382026634673881
velvet,25.38762,-1.4045656,85.0,NN,4.442651256490317
vengeance,-13.64896,-44.36965,113.0,NN,4.727387818712341
victor,15.12808,-31.278343,57.0,NN,4.04305126783455
victory,-22.05601,-33.659966,123.0,NN,4.812184355372417
view,-19.86721,-41.00612,219.0,NN,5.389071729816501
vile,-20.54108,-3.298117,53.0,NN,3.970291913552122
village,36.38202,-52.724354,204.0,NN,5.318119993844216
violent,-2.6085696,2.001072,65.0,JJ,4.174387269895637
visible,11.664175,4.3517017,70.0,JJ,4.248495242049359
vision,5.155517,-23.755531,70.0,NN,4.248495242049359
visit,-69.541916,0.52759635,177.0,NN,5.176149732573829
visited,-6.4562845,64.574554,56.0,VBD,4.02535169073515
voice,12.559746,-21.027866,1294.0,NN,7.165493475060845
voices,12.22261,-40.059605,221.0,NNS,5.3981627015177525
vow,-37.462273,-39.881462,64.0,NN,4.1588830833596715
vows,-18.723194,-50.63043,97.0,NNS,4.574710978503383
voyage,-25.08448,-45.564552,65.0,NN,4.174387269895637
wagons,16.436691,-42.573887,64.0,NNS,4.1588830833596715
waist,42.457874,-35.007,93.0,NN,4.532599493153256
waistcoat,25.671724,-6.4096985,59.0,NN,4.07753744390572
wait,-74.60513,-1.1630517,367.0,VB,5.905361848054571
waited,5.1587,68.076096,230.0,VBD,5.438079308923196
waiting,-20.836332,29.986143,355.0,VBG,5.872117789475416
wake,-63.992718,-8.615917,179.0,VB,5.187385805840755
waking,20.637714,24.303328,60.0,VBG,4.0943445622221
walk,-73.901405,-4.498728,424.0,VB,6.049733455231958
walked,29.795666,56.19668,456.0,VBD,6.1224928095143865
walking,37.58978,34.05162,205.0,VBG,5.3230099791384085
wall,56.04065,-3.0490448,1166.0,NN,7.061334366910438
walls,49.539783,4.954346,772.0,NNS,6.648984550024776
wandered,29.54293,53.33707,75.0,VBD,4.31748811353631
wandering,38.124157,0.04621821,107.0,VBG,4.672828834461906
want,-53.758427,12.424866,1429.0,VBP,7.264730177929867
wanted,-26.108618,56.39334,761.0,VBD,6.634633357861686
wanting,-23.236633,28.354866,74.0,VBG,4.30406509320417
wants,-27.450819,58.83382,213.0,VBZ,5.3612921657094255
war,-0.37163666,-34.745857,698.0,NN,6.548219102762372
ward,41.3398,-20.180443,64.0,NN,4.1588830833596715
warm,33.861362,9.128246,344.0,JJ,5.840641657373398
warmth,10.745048,-17.44437,91.0,NN,4.51085950651685
warn,-65.02804,8.031012,80.0,VB,4.382026634673881
warned,-11.661775,56.350605,157.0,VBD,5.056245805348308
warning,-33.578987,-29.844795,89.0,NN,4.48863636973214
warrior,-5.8118477,-25.844147,184.0,JJ,5.214935757608986
warriors,0.19105901,-41.871796,140.0,NNS,4.941642422609304
wars,-3.1455507,-45.938564,82.0,NNS,4.406719247264253
wary,8.4919615,12.800529,58.0,JJ,4.060443010546419
wash,-62.393578,-12.8766,129.0,VB,4.859812404361672
washed,26.888613,45.688988,142.0,VBD,4.955827057601261
washing,17.131765,38.744198,53.0,VBG,3.970291913552122
wasnt,-32.29123,42.99129,252.0,VBZ,5.529429087511423
waste,33.157993,-15.854943,108.0,NN,4.68213122712422
wasted,16.439016,23.437008,60.0,VBN,4.0943445622221
watch,-75.891174,-7.9420614,731.0,NNP,6.594413459749778
watched,2.5697737,52.64058,400.0,VBD,5.991464547107982
watching,3.5687444,51.935818,241.0,VBG,5.484796933490655
water,42.195763,5.4578886,1198.0,NN,7.088408778675395
waters,45.37074,2.8102887,174.0,NNS,5.159055299214529
watery,26.87903,15.261172,60.0,NN,4.0943445622221
wave,31.33615,-24.23075,67.0,NN,4.204692619390966
waved,16.861671,50.226887,113.0,VBD,4.727387818712341
waves,44.70009,1.4331837,104.0,NNS,4.6443908991413725
way,41.6416,-51.096275,2655.0,NN,7.884199933676039
ways,4.1588106,-45.514305,163.0,NNS,5.093750200806762
weak,-15.466689,12.886791,202.0,JJ,5.308267697401205
weakness,-27.244284,-34.275723,59.0,NN,4.07753744390572
wealth,-14.0473795,-40.72377,76.0,NN,4.330733340286331
weapon,32.75055,-37.1506,98.0,NN,4.584967478670572
weapons,15.264841,-46.871204,93.0,NNS,4.532599493153256
wear,-63.79855,-1.5924832,146.0,VB,4.983606621708336
wearing,25.389141,20.647497,106.0,VBG,4.663439094112067
weary,-16.73528,18.206173,155.0,JJ,5.043425116919247
weather,12.35479,-2.1814315,93.0,NN,4.532599493153256
wed,-22.361967,44.77256,275.0,VB,5.616771097666572
wedding,0.40204725,-31.85369,232.0,NN,5.44673737166631
week,23.71836,-61.352875,140.0,NN,4.941642422609304
weeks,16.887653,-67.74506,77.0,NNS,4.343805421853684
weep,-57.957294,1.7671347,82.0,VB,4.406719247264253
weeping,-2.1886294,25.11515,136.0,VBG,4.912654885736052
weight,29.45401,-28.901276,176.0,NN,5.170483995038151
weirwood,42.73014,-7.4843307,70.0,NN,4.248495242049359
welcome,-61.164337,1.1618787,171.0,JJ,5.14166355650266
wench,-13.623984,-18.08037,147.0,NN,4.990432586778736
wendy,-6.746811,29.400913,662.0,NNP,6.495265555937008
went,31.010416,57.062405,2145.0,VBD,7.6708948313621175
wept,13.081521,63.492954,125.0,VBD,4.8283137373023015
west,58.899757,1.7888368,338.0,NN,5.823045895483019
western,44.78784,15.9395075,67.0,JJ,4.204692619390966
wet,30.323624,8.999035,279.0,NN,5.631211781821365
weve,-49.924557,39.905056,81.0,NN,4.394449154672439
whats,-29.363327,10.717223,231.0,NN,5.442417710521793
wheels,39.44458,-2.3461773,55.0,NNS,4.007333185232471
whereon,5.426593,26.204405,56.0,NN,4.02535169073515
whip,38.477795,-32.69379,78.0,NN,4.356708826689592
whirled,21.571865,40.164513,51.0,VBD,3.9318256327243257
whiskers,27.20888,-5.2682443,55.0,NN,4.007333185232471
whisper,-22.435305,-24.788134,139.0,NN,4.9344739331306915
whispered,-20.214931,70.02085,348.0,VBD,5.8522024797744745
whispering,21.762508,24.730621,87.0,NNP,4.465908118654584
whispers,20.253134,-12.318646,52.0,NNS,3.9512437185814275
white,26.452745,1.6596304,1295.0,JJ,7.166265974133638
whod,-51.033894,39.64059,94.0,NN,4.543294782270004
wholly,-22.51513,8.557775,68.0,RB,4.219507705176107
whore,-24.452648,-18.36042,100.0,NN,4.605170185988092
whores,-1.5691007,-50.210373,61.0,NNS,4.110873864173311
whos,-29.283752,10.633199,68.0,NN,4.219507705176107
wicked,-16.693678,2.7031138,108.0,JJ,4.68213122712422
wide,38.63741,12.847423,408.0,JJ,6.0112671744041615
wife,-27.51971,-54.573032,569.0,NN,6.343880434126331
wild,14.362471,0.4411989,321.0,JJ,5.771441123130016
wildfire,31.865503,-12.164286,61.0,NN,4.110873864173311
wildling,25.851562,-12.068088,128.0,NN,4.852030263919617
wildlings,4.811287,-55.243546,210.0,NNS,5.3471075307174685
wildly,8.801236,36.36191,71.0,RB,4.2626798770413155
willing,-23.545763,28.858274,86.0,JJ,4.454347296253507
win,-62.630066,-2.6716886,161.0,VB,5.081404364984463
wind,41.7327,4.3828683,843.0,NN,6.736966958001855
winding,39.373146,15.664663,72.0,VBG,4.276666119016055
window,58.29106,-12.902311,575.0,NN,6.354370040797351
windows,47.00549,3.8171234,210.0,NNS,5.3471075307174685
winds,48.886135,1.4465946,128.0,NNS,4.852030263919617
wine,23.355297,-24.949242,820.0,NN,6.709304340258298
wing,35.32818,-31.296799,62.0,NN,4.127134385045092
wings,24.550428,-38.828606,212.0,NNS,5.356586274672012
winter,10.43331,-3.01756,213.0,NN,5.3612921657094255
winterfell,-25.932053,-5.6031837,629.0,NNP,6.444131256700441
wiped,14.166265,49.895203,85.0,VBD,4.442651256490317
wisdom,-12.726963,-41.857513,121.0,NN,4.795790545596741
wise,-17.479261,4.0801377,225.0,NN,5.41610040220442
wiser,-38.160675,-4.8197556,53.0,JJR,3.970291913552122
wish,-56.099083,12.796147,652.0,VBP,6.480044561926653
wished,-22.97725,57.273415,261.0,VBD,5.564520407322694
wishes,-47.566353,-2.666355,78.0,NNS,4.356708826689592
wishing,-26.364813,32.72067,66.0,VBG,4.189654742026425
