term_str,x,y,n,max_pos,logn
blowing,-25.653692,-9.110529,88.0,VBG,4.477336814478207
blue,-46.052845,-7.5130944,497.0,JJ,6.208590026096629
boar,-4.812233,19.619602,106.0,NN,4.663439094112067
boat,-26.834242,16.838388,188.0,NN,5.236441962829949
bodies,-17.704205,34.106697,96.0,NNS,4.564348191467836
body,-52.67863,12.706944,346.0,NN,5.846438775057725
boiled,-44.107193,-3.4729457,70.0,VBD,4.248495242049359
bone,-42.64354,1.0946507,133.0,NN,4.890349128221754
bones,-26.679798,35.29526,233.0,NNS,5.4510384535657
book,-4.4235663,18.786444,285.0,NN,5.652489180268651
boots,-56.424236,7.9241605,205.0,NNS,5.3230099791384085
bore,-12.346571,-24.733982,222.0,VBD,5.402677381872279
born,21.802017,-7.7817583,304.0,VBN,5.717027701406222
bound,-38.061516,1.782674,267.0,NN,5.58724865840025
bow,-47.822247,16.87236,300.0,NN,5.703782474656201
bowed,-25.935099,-46.840435,168.0,VBD,5.123963979403259
boy,28.867834,27.61114,1782.0,NN,7.485491608030754
boys,3.1301258,41.651054,600.0,NNS,6.396929655216146
bran,13.054063,-16.88719,1127.0,NNP,7.027314514039777
branches,-29.058195,18.851728,137.0,NNS,4.919980925828125
brave,15.522864,-3.486121,437.0,NN,6.07993319509559
bread,-33.455147,34.251705,310.0,NN,5.736572297479192
break,60.813732,9.453993,243.0,VB,5.493061443340548
breast,-54.02472,12.34387,392.0,NN,5.971261839790462
breastplate,-47.721504,8.540365,62.0,NN,4.127134385045092
breasts,-57.76398,9.176296,98.0,NNS,4.584967478670572
breath,-51.222164,12.647002,414.0,NN,6.025865973825314
breathing,-31.597263,-6.3860126,123.0,NN,4.812184355372417
breeches,-55.74896,7.438299,103.0,NNS,4.634728988229636
bride,18.76959,36.459953,104.0,NN,4.6443908991413725
bridge,-27.136389,17.840168,186.0,NN,5.225746673713202
bright,-45.966354,-8.432507,424.0,JJ,6.049733455231958
bring,60.60606,2.233816,613.0,VB,6.418364935936212
bringing,-7.575205,-14.493888,131.0,VBG,4.875197323201151
broad,-37.348053,-9.775906,235.0,JJ,5.459585514144159
broke,-14.334979,-52.78245,366.0,VBD,5.902633333401366
broken,-31.92921,-16.585278,472.0,JJ,6.156978985585555
bronze,-34.993546,1.7112657,161.0,NN,5.081404364984463
brother,23.09876,35.31303,1287.0,NN,7.160069207596127
brothers,11.303422,39.007538,709.0,NNS,6.5638555265321274
brought,-3.261796,-54.694927,957.0,VBD,6.863803391452954
brow,-53.158012,11.912009,168.0,NN,5.123963979403259
brown,-44.817757,-6.287688,342.0,JJ,5.834810737062605
brushed,-24.501589,-45.01533,102.0,VBD,4.624972813284271
built,-12.643332,-17.672714,163.0,VBN,5.093750200806762
buried,-38.42945,3.209856,123.0,VBN,4.812184355372417
burn,62.86716,8.361009,163.0,VB,5.093750200806762
burned,-30.23366,-18.900654,338.0,VBN,5.823045895483019
burning,-27.035969,4.151737,315.0,VBG,5.752572638825633
burnt,-17.911297,-16.511469,107.0,JJ,4.672828834461906
burst,-19.675213,-36.2425,182.0,NN,5.204006687076795
business,13.966681,31.710024,295.0,NN,5.68697535633982
buy,55.033863,2.1010659,94.0,VB,4.543294782270004
cage,-25.047342,14.359838,68.0,NN,4.219507705176107
called,-6.1071897,-51.992104,1020.0,VBD,6.927557906278317
calling,-6.135944,-14.080635,161.0,VBG,5.081404364984463
came,-10.695294,-54.310757,2618.0,VBD,7.870165946469845
camp,-22.116562,19.375996,218.0,NN,5.384495062789089
candle,-33.751366,13.909221,233.0,NN,5.4510384535657
captain,11.032403,26.214567,230.0,NN,5.438079308923196
captains,14.046962,40.51353,77.0,NNS,4.343805421853684
captive,-3.3395116,28.52628,114.0,NN,4.736198448394496
captives,-6.207921,34.512814,74.0,NNS,4.30406509320417
care,51.031982,-11.118713,600.0,NN,6.396929655216146
careful,36.997433,-33.66776,129.0,JJ,4.859812404361672
carefully,0.24291351,15.220591,120.0,RB,4.787491742782046
carried,-12.344209,-47.18779,331.0,VBD,5.802118375377063
carry,59.53681,3.5296848,198.0,VB,5.288267030694535
carrying,-24.03891,-5.071026,100.0,VBG,4.605170185988092
carved,-34.54969,2.0169172,118.0,VBN,4.770684624465665
castle,-14.080553,20.926863,753.0,NN,6.6240652277998935
castles,-12.879104,34.688328,92.0,NNS,4.5217885770490405
cat,3.5378695,0.16110411,129.0,NN,4.859812404361672
catch,58.720837,6.357627,176.0,VB,5.170483995038151
caught,-9.756834,-44.28712,471.0,VBD,6.154858094016418
cause,14.959535,31.035238,224.0,NN,5.4116460518550396
cell,-43.461185,19.809305,152.0,NN,5.0238805208462765
center,-32.284252,16.896366,73.0,NN,4.290459441148391
certain,28.344141,-18.226223,576.0,JJ,6.3561076606958915
chain,-44.713764,1.2745631,224.0,NN,5.4116460518550396
chains,-6.6905165,26.013327,132.0,NNS,4.882801922586371
chair,-43.764782,18.672735,438.0,NN,6.082218910376446
chamber,-25.94563,17.060299,199.0,NN,5.293304824724492
chambers,14.366085,40.05068,130.0,NNS,4.867534450455582
chance,33.22363,15.93914,280.0,NN,5.634789603169249
change,50.801926,3.6144829,268.0,NN,5.5909869805108565
changed,-0.596248,18.943922,181.0,VBD,5.198497031265826
cheek,-52.73634,14.648901,186.0,NN,5.225746673713202
cheeks,-56.781425,8.223722,146.0,NN,4.983606621708336
cheese,-41.20172,-0.08391216,112.0,NN,4.718498871295094
chest,-53.27795,10.960083,267.0,NN,5.58724865840025
chewed,-26.680244,-45.87084,50.0,VBD,3.912023005428146
child,19.99952,17.560434,796.0,NN,6.679599185844383
children,4.7558603,39.07863,791.0,NNS,6.673297967767654
chill,-28.66721,1.3683081,112.0,NN,4.718498871295094
chin,-55.79052,10.115947,119.0,NN,4.77912349311153
choice,31.217176,14.374678,224.0,NN,5.4116460518550396
choose,54.161945,0.025337776,156.0,VB,5.049856007249537
chose,5.097765,-38.403698,101.0,VBD,4.61512051684126
chosen,9.955761,-50.999805,120.0,VBN,4.787491742782046
circle,-32.45567,12.8974085,129.0,NN,4.859812404361672
cities,-3.1621096,35.157246,109.0,NNS,4.6913478822291435
city,-14.113236,20.921457,544.0,NN,6.298949246855942
claim,56.045193,-6.4295435,164.0,NN,5.099866427824199
claimed,5.6873336,-43.7956,81.0,VBD,4.394449154672439
clean,-56.7454,3.5129468,223.0,JJ,5.407171771460119
clear,-20.722027,1.0322671,312.0,JJ,5.7430031878094825
clever,16.831345,-2.677945,142.0,NN,4.955827057601261
climb,64.03338,11.591154,163.0,VB,5.093750200806762
climbed,-13.051686,-51.12467,225.0,VBD,5.41610040220442
climbing,-19.468103,-12.599041,82.0,VBG,4.406719247264253
cloak,-49.57755,5.1766853,682.0,NN,6.525029657843462
cloaks,-48.806076,-0.7716798,284.0,NNS,5.648974238161206
close,1.8412408,-11.101,787.0,RB,6.668228248417403
closed,-27.423399,-49.428825,441.0,VBD,6.089044875446846
closer,-30.913975,-35.049324,205.0,NN,5.3230099791384085
cloth,-43.133713,0.5310367,140.0,NN,4.941642422609304
clothes,-59.681526,8.132447,293.0,NNS,5.680172609017068
clothing,-56.864452,10.8187685,65.0,NN,4.174387269895637
clutched,-9.251159,-36.88126,80.0,VBD,4.382026634673881
cock,19.243292,38.323135,58.0,NN,4.060443010546419
coin,12.285667,28.758003,132.0,NN,4.882801922586371
cold,-29.550566,-3.7149854,940.0,JJ,6.84587987526405
collar,-49.113407,10.358856,83.0,NN,4.418840607796598
color,-15.262529,14.108666,85.0,NN,4.442651256490317
colors,-1.5991647,34.910797,52.0,NNS,3.9512437185814275
column,-30.772076,14.28317,88.0,NN,4.477336814478207
come,67.40081,8.668643,3184.0,VB,8.065893546964274
comes,-9.83522,-54.523525,332.0,VBZ,5.805134968916488
comfort,29.906246,6.056453,143.0,NN,4.962844630259907
coming,-10.290229,-13.4985285,703.0,VBG,6.555356891810665
command,44.260384,14.988215,409.0,NN,6.013715156042802
commanded,16.31938,-50.740055,252.0,VBD,5.529429087511423
commands,17.001375,6.5638213,162.0,NN,5.087596335232384
common,-23.030945,6.1976185,308.0,JJ,5.730099782973574
company,12.837283,27.388258,354.0,NN,5.869296913133774
complained,3.2667396,-36.482834,80.0,NN,4.382026634673881
cool,-27.950895,-2.5877342,143.0,JJ,4.962844630259907
copper,-42.55721,-2.0134377,80.0,NN,4.382026634673881
corn,-34.685265,38.675594,101.0,NN,4.61512051684126
corner,-33.22267,13.70726,243.0,NN,5.493061443340548
corpse,-42.550594,16.366465,108.0,NN,4.68213122712422
corpses,-18.124325,33.359436,80.0,NNS,4.382026634673881
council,-10.619929,24.235643,259.0,NN,5.556828061699537
counsel,16.7118,32.257088,140.0,NN,4.941642422609304
count,51.103783,3.673657,136.0,VB,4.912654885736052
courage,13.08477,33.614964,243.0,NN,5.493061443340548
course,11.21781,14.639908,678.0,NN,6.519147287940395
court,6.0997095,21.087345,245.0,NN,5.501258210544727
courtesy,17.540041,9.783337,66.0,NN,4.189654742026425
cousin,18.77328,35.56697,159.0,NN,5.0689042022202315
covered,-37.74307,-13.445145,316.0,VBD,5.755742213586912
crack,-25.50341,-1.9313269,76.0,NN,4.330733340286331
cracked,-34.69788,-12.472766,91.0,VBD,4.51085950651685
craven,17.678503,-4.8589034,79.0,NN,4.3694478524670215
crept,-19.290085,-40.09839,124.0,VBD,4.820281565605037
cried,-7.6216893,-51.30833,1012.0,VBD,6.919683849847411
crimson,-46.1503,-2.5038874,106.0,NN,4.663439094112067
cross,66.14813,13.447215,194.0,VB,5.267858159063328
crossed,-8.451807,-46.887135,217.0,VBD,5.37989735354046
crossing,-13.482131,26.178356,107.0,VBG,4.672828834461906
crow,27.112875,27.345226,167.0,NN,5.117993812416755
crowd,-23.544281,14.485808,136.0,NN,4.912654885736052
crowded,-19.60549,-9.843235,120.0,VBN,4.787491742782046
crown,20.260351,39.416416,282.0,NN,5.641907070938114
crowned,-37.576305,-7.2952724,83.0,VBN,4.418840607796598
crows,-7.151727,36.20787,164.0,NNS,5.099866427824199
cruel,13.143131,-6.0476866,199.0,NN,5.293304824724492
crying,6.238578,-18.32782,182.0,VBG,5.204006687076795
cup,-36.30599,8.750796,339.0,NN,5.82600010738045
cups,-23.165691,36.114883,92.0,NNS,4.5217885770490405
curious,13.23233,-14.167736,122.0,JJ,4.804021044733257
curled,-20.092901,-39.934742,79.0,VBD,4.3694478524670215
curse,30.35275,5.8032527,86.0,NN,4.454347296253507
cursed,-0.101285055,-33.646812,105.0,VBD,4.653960350157523
cut,-6.480709,-55.870308,610.0,VBD,6.413458957167357
dagger,-48.621376,18.243078,221.0,NN,5.3981627015177525
damn,46.326103,-3.4465857,104.0,NN,4.6443908991413725
damp,-28.863358,-5.9261556,111.0,NN,4.709530201312334
dance,51.955605,6.5065427,157.0,NN,5.056245805348308
danced,-21.103975,-38.355587,86.0,VBD,4.454347296253507
dancing,-18.162565,2.794739,87.0,VBG,4.465908118654584
dangerous,16.922783,-11.596183,140.0,JJ,4.941642422609304
dany,15.633769,-18.95624,883.0,NNP,6.78332520060396
dare,29.343153,-36.864414,237.0,VBP,5.4680601411351315
dared,29.374298,-37.41105,184.0,VBD,5.214935757608986
dark,-29.826155,-4.013108,1261.0,NN,7.13966033596492
darkness,-23.619623,20.581078,379.0,NN,5.937536205082426
daughter,21.234007,33.82133,439.0,NN,6.0844994130751715
daughters,14.488275,37.58194,174.0,NNS,5.159055299214529
dawn,-24.002556,12.088494,243.0,NN,5.493061443340548
day,-6.048234,7.4772964,2154.0,NN,7.675081857716334
days,-10.37043,47.540714,860.0,NNS,6.756932389247553
dead,1.8758461,5.560013,1508.0,JJ,7.318539548567902
deal,33.10432,17.796057,271.0,NN,5.602118820879701
death,17.292198,29.459167,770.0,NN,6.646390514847729
decided,11.895849,-43.063725,155.0,VBD,5.043425116919247
deck,-36.65577,17.089216,100.0,NN,4.605170185988092
declared,6.916931,-35.67205,150.0,VBD,5.0106352940962555
deep,-31.51894,-1.5802841,749.0,JJ,6.618738983517219
deeper,42.069523,37.642376,101.0,JJR,4.61512051684126
defend,58.67888,-0.11056255,126.0,VB,4.836281906951478
demanded,4.9280047,-40.190033,207.0,VBD,5.332718793265369
deny,48.849174,-5.175712,95.0,VB,4.553876891600541
did,31.070515,-38.13101,4394.0,VBD,8.387995252944556
didnt,33.99978,-37.41674,427.0,NN,6.056784013228625
die,65.99499,4.3283525,632.0,VB,6.448889394146858
died,4.0986733,-50.59153,538.0,VBD,6.2878585601617845
different,17.385813,-1.3147433,323.0,JJ,5.777652323222656
direwolf,-5.531121,15.57776,193.0,NN,5.262690188904886
direwolves,-8.567531,33.36946,59.0,NNS,4.07753744390572
dirk,-49.190132,14.48714,66.0,NN,4.189654742026425
dirt,-35.82751,16.327667,85.0,NN,4.442651256490317
distance,-26.891369,18.574875,241.0,NN,5.484796933490655
distant,-25.749119,5.417209,240.0,JJ,5.480638923341991
does,31.026989,-38.118828,784.0,VBZ,6.664409020350408
doesnt,33.713,-36.97988,108.0,VBZ,4.68213122712422
dog,18.004055,21.862041,324.0,NN,5.780743515792329
dogs,-9.177225,35.112087,330.0,NNS,5.799092654460526
doing,23.504166,-22.43601,371.0,VBG,5.916202062607435
dont,35.35327,-37.324955,1979.0,VBP,7.590346945602565
door,-35.974308,20.850399,1465.0,NN,7.289610521451167
doors,-18.319468,30.897772,283.0,NNS,5.645446897643238
double,-34.700874,35.958675,124.0,JJ,4.820281565605037
doublet,-46.316246,1.2322005,71.0,NN,4.2626798770413155
doubt,35.699642,14.57568,501.0,NN,6.2166061010848646
dozen,-8.406559,56.023037,301.0,NN,5.707110264748875
dragged,-11.552117,-46.10354,117.0,VBD,4.762173934797756
dragon,21.970053,27.268925,272.0,NN,5.605802066295998
dragons,6.917863,40.93164,333.0,NNS,5.808142489980444
drank,-11.14812,-42.21937,170.0,VBD,5.135798437050262
draw,57.58703,9.686467,181.0,VB,5.198497031265826
drawn,-16.639954,-38.562866,167.0,VBN,5.117993812416755
dream,27.206913,15.1528225,314.0,NN,5.749392985908253
dreamed,8.184892,-45.28186,109.0,VBD,4.6913478822291435
dreams,10.619148,35.644497,194.0,NNS,5.267858159063328
dress,57.792603,12.7410755,231.0,NN,5.442417710521793
dressed,-8.837444,-40.328693,230.0,VBN,5.438079308923196
drew,-19.36629,-46.907413,584.0,VBD,6.369900982828227
drink,49.362057,2.1366596,372.0,VB,5.918893854273146
drinking,-18.508251,-7.39422,135.0,NN,4.90527477843843
dropped,-22.475033,-46.52273,230.0,VBD,5.438079308923196
drove,-17.618475,-47.057384,174.0,VBD,5.159055299214529
drowned,-17.752394,-15.418142,110.0,VBN,4.700480365792417
drunk,12.8916235,-6.722062,164.0,NN,5.099866427824199
dry,-32.69177,-4.6658726,213.0,JJ,5.3612921657094255
duty,18.082022,32.309193,179.0,NN,5.187385805840755
dwarf,27.425566,28.730167,255.0,NN,5.541263545158426
dying,0.5029936,6.558561,211.0,VBG,5.351858133476067
ear,-52.986988,17.12139,274.0,NN,5.6131281063880705
ears,-60.128185,8.375637,318.0,NN,5.762051382780177
earth,-26.847855,21.143341,418.0,NN,6.035481432524756
easily,8.3140335,-13.469826,158.0,RB,5.062595033026967
east,-17.685698,20.9246,293.0,NN,5.680172609017068
easy,26.44756,-17.877441,264.0,JJ,5.575949103146316
eat,56.633606,1.5480227,354.0,VB,5.869296913133774
eating,-24.515987,-4.02533,131.0,VBG,4.875197323201151
echoed,-15.947722,-42.41399,100.0,VBD,4.605170185988092
edge,-32.792747,16.849806,214.0,NN,5.365976015021851
edmure,13.948564,-19.19352,210.0,NNP,5.3471075307174685
eggs,-20.400127,37.580746,83.0,NNS,4.418840607796598
elbow,-49.31391,13.364978,91.0,NN,4.51085950651685
emerged,-18.881968,-29.84656,84.0,VBD,4.430816798843313
end,-10.134448,17.864449,1127.0,NN,7.027314514039777
ended,-18.300192,-27.999264,109.0,VBN,4.6913478822291435
enemies,12.44703,35.989082,142.0,NNS,4.955827057601261
enemy,27.05092,16.91659,219.0,NN,5.389071729816501
entered,-2.2580717,-43.398403,301.0,VBD,5.707110264748875
escape,54.11537,7.9300766,164.0,VB,5.099866427824199
escort,55.625732,7.801327,102.0,NN,4.624972813284271
especially,14.963476,-32.277626,159.0,RB,5.0689042022202315
eunuch,25.720945,27.176104,142.0,JJ,4.955827057601261
eunuchs,-14.2634,38.337757,66.0,NN,4.189654742026425
expect,50.534077,-4.6708603,169.0,VB,5.1298987149230735
expected,11.486317,-45.66902,214.0,VBN,5.365976015021851
eye,-54.83347,17.13684,609.0,NN,6.411818267709897
eyed,-51.44879,-9.309703,174.0,VBN,5.159055299214529
eyes,-59.25977,5.8913827,2774.0,NNS,7.928045600874777
face,-57.310833,14.507073,2202.0,NN,7.697121317282625
faced,-51.26223,-9.248025,117.0,VBN,4.762173934797756
faces,-17.010078,40.78518,303.0,VBZ,5.713732805509369
faded,-28.94384,-7.7392426,120.0,VBD,4.787491742782046
faint,-28.049807,-0.72633,168.0,NN,5.123963979403259
fair,10.877142,-6.1398697,520.0,JJ,6.253828811575473
fall,62.79786,11.90938,557.0,VB,6.322565239927284
fallen,-20.428596,-27.162136,286.0,VBN,5.655991810819852
falling,-21.956484,-12.952583,253.0,VBG,5.53338948872752
false,17.346695,1.2321552,101.0,JJ,4.61512051684126
far,3.105785,-13.259016,1353.0,RB,7.210079628170788
farther,-21.389713,-17.486334,123.0,NN,4.812184355372417
fast,2.0631402,-11.098125,388.0,RB,5.961005339623274
faster,41.897915,36.333298,104.0,NN,4.6443908991413725
fat,6.1611624,-4.247536,322.0,JJ,5.7745515455444085
father,22.508348,36.969894,2030.0,NN,7.615791072035833
fathers,16.929367,40.016605,607.0,NN,6.408528791059498
fault,16.542316,27.660261,119.0,NN,4.77912349311153
fear,53.468296,-11.625162,915.0,NN,6.818924065275521
feared,13.013689,-44.440758,203.0,VBD,5.313205979041787
feast,5.9641347,21.754484,247.0,NN,5.5093883366279774
fed,-1.7427474,-31.788366,110.0,VBD,4.700480365792417
feed,58.75164,1.7466238,108.0,VB,4.68213122712422
feel,45.42524,8.87389,674.0,VB,6.513230110912307
feeling,13.872817,-13.417402,284.0,NN,5.648974238161206
feet,-19.861992,42.431713,1109.0,NNS,7.011213987350367
fell,-14.100017,-53.82338,950.0,VBD,6.856461984594587
felt,4.246867,-30.9562,1162.0,VBD,7.057897937411856
fetch,56.720577,9.739866,132.0,VB,4.882801922586371
fever,-2.5105693,19.094007,101.0,NN,4.61512051684126
field,-29.466846,10.485121,397.0,NN,5.983936280687191
fields,-21.783022,28.786493,278.0,NNS,5.627621113690637
fierce,8.573887,-6.078157,335.0,JJ,5.814130531825066
fight,65.327415,4.318847,643.0,NN,6.466144724237619
fighting,-5.40174,33.643093,270.0,VBG,5.598421958998375
filled,-38.354786,-13.579692,365.0,VBD,5.8998973535824915
finally,6.71634,-24.909977,269.0,RB,5.594711379601839
fine,4.0081515,-4.921133,338.0,JJ,5.823045895483019
finger,-46.992085,13.621846,235.0,NN,5.459585514144159
fingers,-58.15112,7.2757516,683.0,NNS,6.52649485957079
finished,3.8911772,-41.599915,169.0,VBN,5.1298987149230735
fires,-16.097837,31.48198,209.0,NNS,5.342334251964811
fish,-33.512005,32.89477,163.0,NN,5.093750200806762
fist,-47.05893,14.69215,196.0,NN,5.278114659230517
fit,30.178381,-19.901672,224.0,NN,5.4116460518550396
flagon,-35.65104,8.647776,62.0,NN,4.127134385045092
flame,-29.662743,6.565399,192.0,NN,5.2574953720277815
flames,-26.351473,25.5847,307.0,NNS,5.726847747587197
flat,-37.021965,-9.930942,139.0,JJ,4.9344739331306915
fled,4.929406,-51.29245,188.0,VBD,5.236441962829949
fleet,-5.275222,25.751678,159.0,NN,5.0689042022202315
flesh,-43.911503,3.8408086,251.0,NN,5.5254529391317835
flew,-18.31834,-40.973206,296.0,VBD,5.69035945432406
flies,-23.853119,1.7696189,206.0,NN,5.327876168789581
flight,-21.11937,12.45131,193.0,NN,5.262690188904886
floor,-35.55996,19.141373,441.0,NN,6.089044875446846
flowers,-32.587173,31.636942,206.0,NNS,5.327876168789581
flung,-17.23482,-45.880882,176.0,VBD,5.170483995038151
fly,63.412933,10.372573,330.0,VB,5.799092654460526
flying,-25.067823,-15.059497,188.0,VBG,5.236441962829949
foe,-5.5101604,18.345823,232.0,NN,5.44673737166631
folk,-2.89461,39.681606,232.0,NN,5.44673737166631
follow,57.789787,4.6830597,283.0,VB,5.645446897643238
followed,-10.051431,-45.46087,506.0,VBD,6.226536669287466
folly,21.31518,11.735258,114.0,NN,4.736198448394496
fond,11.345196,-2.2026641,152.0,NN,5.0238805208462765
food,10.436785,29.704334,332.0,NN,5.805134968916488
fool,20.212925,18.329079,388.0,NN,5.961005339623274
fools,1.8872125,32.71773,107.0,NNS,4.672828834461906
foot,-37.540253,23.742844,497.0,NN,6.208590026096629
force,59.876907,18.013277,351.0,NN,5.860786223465865
forced,-5.673937,-41.869583,167.0,VBN,5.117993812416755
forest,-16.085821,30.311914,234.0,NN,5.455321115357702
forever,29.76045,2.1881382,58.0,NN,4.060443010546419
forget,47.5592,-6.1103764,253.0,VB,5.53338948872752
forgive,57.155266,-2.2175803,151.0,JJ,5.017279836814924
forgotten,8.204851,-48.10368,296.0,VBN,5.69035945432406
forth,-31.318817,-38.009468,317.0,NN,5.75890177387728
fortnight,-7.21819,10.78714,97.0,NN,4.574710978503383
forward,-32.212234,-35.67128,469.0,RB,6.150602768446279
fought,2.349198,-50.803814,200.0,VBD,5.298317366548036
free,-34.581944,-31.742922,481.0,JJ,6.175867270105761
fresh,-34.270576,35.440765,201.0,JJ,5.303304908059076
friend,22.05781,33.002262,623.0,NN,6.434546518787453
friends,10.934384,36.889446,524.0,NNS,6.261491684321042
frightened,10.915525,-9.950525,212.0,VBN,5.356586274672012
frowned,-7.132038,-35.380463,121.0,NN,4.795790545596741
frozen,-36.795746,-3.8507283,117.0,JJ,4.762173934797756
fur,-44.574203,-2.535286,160.0,NN,5.075173815233827
fury,-42.557835,11.180982,251.0,NN,5.5254529391317835
galley,-21.26142,12.955122,78.0,NN,4.356708826689592
galleys,-13.928916,32.176132,57.0,NNS,4.04305126783455
game,24.28088,15.929575,175.0,NN,5.1647859739235145
gate,-21.517637,20.01388,538.0,NN,6.2878585601617845
gates,-19.917746,30.315634,318.0,NNS,5.762051382780177
gathered,-11.992183,-44.75811,168.0,VBD,5.123963979403259
gave,19.36386,-53.265717,1507.0,VBD,7.317876198626496
gentle,7.202683,-1.1382107,204.0,JJ,5.318119993844216
gently,10.183662,-18.599766,177.0,RB,5.176149732573829
ghost,-1.8180681,17.63467,318.0,NNP,5.762051382780177
ghosts,0.44011867,32.201305,112.0,NNS,4.718498871295094
giant,11.65854,22.240305,113.0,NN,4.727387818712341
giants,-13.4683695,31.291033,126.0,NNS,4.836281906951478
gift,18.662842,16.241028,193.0,NN,5.262690188904886
girl,29.08544,27.244724,1067.0,NN,6.9726062513017535
girls,8.523894,39.438328,272.0,NNS,5.605802066295998
given,10.81002,-54.09394,595.0,VBN,6.38856140554563
giving,-6.2660584,-15.10239,193.0,VBG,5.262690188904886
glad,28.974163,-18.207256,347.0,JJ,5.849324779946859
gladly,36.08747,-8.520201,72.0,RB,4.276666119016055
glance,-10.540522,10.456808,180.0,NN,5.19295685089021
glanced,-7.734398,-34.670837,234.0,VBD,5.455321115357702
glass,-27.791096,8.8416395,232.0,NN,5.44673737166631
glimpsed,-8.923328,-40.997578,69.0,VBD,4.23410650459726
goat,26.727999,10.934284,88.0,NN,4.477336814478207
god,14.792122,28.074251,672.0,NN,6.51025834052315
gods,-1.5857066,40.747147,1297.0,NNS,7.167809184316444
godswood,-11.361872,19.302855,127.0,NN,4.844187086458591
goes,7.9286346,-38.872032,164.0,VBZ,5.099866427824199
going,30.586668,-22.024315,1206.0,VBG,7.095064377287131
gold,-47.69658,-2.2027428,957.0,NN,6.863803391452954
golden,-46.259342,-3.3925471,454.0,JJ,6.118097198041348
gone,7.279646,-50.95412,1123.0,VBN,7.023758954738443
good,15.634567,-1.5721562,2498.0,JJ,7.823245690685523
got,8.52217,-41.493183,1273.0,VBD,7.149131598557407
gotten,6.6811285,-53.910965,84.0,VBN,4.430816798843313
gown,-50.12457,6.9279337,129.0,NN,4.859812404361672
grabbed,-21.00276,-46.922768,127.0,VBD,4.844187086458591
grace,17.996656,33.232277,691.0,NNP,6.53813982376767
grandfather,19.150053,35.536617,70.0,NN,4.248495242049359
grant,57.211327,-2.3629026,120.0,VB,4.787491742782046
grass,-29.69032,20.668118,249.0,NN,5.517452896464707
grave,14.651478,25.880999,188.0,NN,5.236441962829949
great,-19.427347,8.110905,2530.0,JJ,7.835974581721566
green,-46.870388,-7.232118,741.0,JJ,6.608000625296087
grew,-14.4227705,-33.27456,418.0,VBD,6.035481432524756
grey,-45.629807,-6.8314586,792.0,NN,6.674561391814426
grief,16.161198,26.462374,238.0,NN,5.472270673671475
grinned,-4.3783617,-38.265617,90.0,NN,4.499809670330265
grip,-43.668407,11.605635,77.0,NN,4.343805421853684
ground,-35.643925,19.752024,879.0,NN,6.778784897685177
grow,63.22574,14.773611,209.0,VB,5.342334251964811
growing,-29.01238,-9.074779,201.0,VBG,5.303304908059076
grown,5.395723,-56.088924,285.0,VBN,5.652489180268651
guard,14.272744,41.667477,349.0,NN,5.855071922202427
guards,-11.658669,37.23578,254.0,NNS,5.537334267018537
guardsmen,-19.590158,35.885166,71.0,NNS,4.2626798770413155
guests,-5.421607,35.9828,134.0,NNS,4.897839799950911
hacked,-14.170025,-39.15281,53.0,VBD,3.970291913552122
hadnt,40.098476,-24.83555,130.0,VBD,4.867534450455582
hair,-50.917706,4.5192933,981.0,NN,6.8885724595653635
haired,-51.195522,-9.209051,62.0,VBN,4.127134385045092
half,-12.555332,55.49041,1446.0,NN,7.27655640271871
hall,-22.043558,21.89993,600.0,NN,6.396929655216146
hand,-51.748554,18.894629,3070.0,NN,8.029432840581244
handed,-22.675674,-32.861378,170.0,VBD,5.135798437050262
hands,-60.292747,7.2137775,1535.0,NNS,7.336285660021297
handsome,10.41348,-3.8625946,170.0,JJ,5.135798437050262
happen,50.45088,-1.7959816,112.0,VB,4.718498871295094
happened,16.656454,-37.50691,321.0,VBD,5.771441123130016
happens,17.705437,-36.762115,60.0,VBZ,4.0943445622221
hard,5.313959,-10.961653,1016.0,JJ,6.923628628138427
harder,43.116512,35.7545,94.0,JJR,4.543294782270004
hardly,41.404648,-11.359552,265.0,RB,5.579729825986222
harm,36.629063,13.726709,183.0,NN,5.209486152841421
hate,50.743305,-7.846664,199.0,VBP,5.293304824724492
hated,5.150738,-41.175816,139.0,VBD,4.9344739331306915
haunted,-25.519209,7.784911,82.0,VBN,4.406719247264253
having,24.061136,-4.7076507,634.0,VBG,6.452048954437226
head,-57.293083,18.379326,2365.0,NN,7.768533300926033
heads,-18.04563,40.36229,270.0,NNS,5.598421958998375
hear,46.266014,7.888187,1337.0,VB,7.198183577101943
heard,6.7532897,-45.94583,1844.0,VBD,7.519692404116539
heart,-55.956146,15.904752,1201.0,NN,7.0909098220799835
heartbeat,-8.341295,10.910033,52.0,NN,3.9512437185814275
hearth,-24.659811,17.096636,160.0,NN,5.075173815233827
heat,-23.463015,16.307049,132.0,NN,4.882801922586371
heavy,-42.53427,-9.861049,563.0,JJ,6.333279628139691
hed,39.021027,-26.008316,670.0,NN,6.507277712385012
heels,-53.828423,14.91322,106.0,NNS,4.663439094112067
heir,21.26374,31.427984,157.0,NN,5.056245805348308
held,-20.177204,-48.599586,646.0,VBD,6.470799503782602
hell,37.55653,-35.9504,365.0,NN,5.8998973535824915
helm,-50.072372,8.905457,264.0,NN,5.575949103146316
help,60.655277,-3.9874868,766.0,VB,6.641182169740591
