book_id,chap_num,0,1,2,3,4,5,6,7,8,9
1,1,-0.27456457551836294,0.1284088334828544,0.2059186176776339,0.031067704578745973,-0.20445653410333453,-0.06353359628637524,0.06454529858513283,0.08199273517662369,-0.07707459253591227,0.1649146853906691
1,2,-0.2993691756293152,0.09233431184721903,-0.04522643733869866,0.09246258987165791,-0.09645123478306433,-0.04316827758064918,0.21105159727713738,0.03423400879456567,-0.13097101702673739,0.19618832190711374
1,3,-0.2297628035549711,0.06919841627933199,-0.05810581307812527,0.08330451336768811,-0.13364590858585165,-0.15328530062872425,0.024622870522845123,-0.018158831101595226,-0.19106950913136928,0.12754273959848936
1,4,-0.3052624090210698,0.09790985634898752,-0.13532756648984648,0.13111520845117494,-0.14612582334588314,-0.03644229602501045,-0.13028512068170964,0.15739660313317624,0.14844520253113164,0.03363119749800104
1,5,-0.34538270552126027,0.06644432315176249,-0.25544066009142036,0.06596148650080588,-0.18612844923072924,-0.06417924741687345,-0.09364468812171035,0.043644266079933436,-0.26618639901802116,0.09012358207847693
1,6,-0.3061717155995965,0.17862078999958012,-0.18960939877551353,0.014835173365877617,-0.14178024566407693,-0.06799233876109023,0.10125248389792756,0.07172388621948549,-0.15089088125000744,0.046433249266236036
1,7,-0.21221924413377494,0.09780289332717827,-0.22149981377310307,0.08977605603143109,-0.1625306575363815,-0.13749172598377188,0.0647554645273694,0.05272510594471924,-0.17256320066159014,0.1409632053031768
1,8,-0.18688218339976786,0.1324362217725083,-0.15883552317152216,-0.059970762879181065,-0.04811980523124878,-0.10064439459388697,0.12372964705152362,0.13426770975285562,0.007739953253791931,-0.023222631308483274
1,9,-0.257593377743121,0.1779383619916738,-0.02998904425367912,0.04935019720813229,-0.0883166161783649,-0.1181312956646184,0.1411491405243655,0.05927293188529902,-0.15002591820699812,0.09404008255437711
1,10,-0.13910204635503418,0.12941722662296368,-0.12664176414293396,-0.03353910424366846,-0.11928657034974943,-0.06539631438007076,0.07261914343201306,0.09740444005603013,-0.09339538160193822,0.07168983190292808
1,11,-0.15555112660840464,0.19619889303396315,-0.0036480101348790733,0.006337290808836582,-0.15023875144020868,-0.09554596405548531,0.1695050836618042,0.14434882068942073,-0.03586305579541364,0.0747687523707809
1,12,-0.2321477449642691,0.06193848741246012,0.00467206780242523,0.06625580557124419,-0.1718390445883666,-0.05205371838819247,-0.17162930261414713,0.15068679781846853,0.2839239777671373,0.019303589017422282
1,13,-0.3592265129123463,0.02574580808946002,-0.23752166677872935,0.04503360536524099,-0.15605447149017368,-0.02404849366496874,-0.11426265126749797,0.07963926261517089,-0.17655826312926098,0.10091852590843296
1,14,-0.29146536450671945,0.1299961079032319,-0.016165123687594297,0.00504062339067771,-0.18505079980819428,-0.014694782505255351,0.0017834300746959273,0.015070006901843373,-0.1353824388348054,0.08415857138698311
