book_id,chap_num,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity,tfidf,label
3,26,0.24829931972789115,0.24489795918367346,0.24829931972789115,0.23469387755102042,0.2925170068027211,0.2653061224489796,0.14285714285714285,0.4421768707482993,-0.10884353741496598,0.037220719503257296,"A Storm of Swords, by RR Martin–F"
3,27,0.3333333333333333,0.18811881188118812,0.24422442244224424,0.34983498349834985,0.2508250825082508,0.3465346534653465,0.11221122112211221,0.29042904290429045,-0.25412541254125415,0.019274570849104482,"A Storm of Swords, by RR Martin–F"
3,28,0.1925925925925926,0.2814814814814815,0.13333333333333333,0.3333333333333333,0.4148148148148148,0.35555555555555557,0.2,0.3851851851851852,0.014814814814814815,0.03512740880558118,"A Storm of Swords, by RR Martin–F"
3,29,0.28125,0.1875,0.33125,0.38125,0.21875,0.29375,0.16875,0.43125,-0.13125,0.053833419810347206,"A Storm of Swords, by RR Martin–F"
3,30,0.2991913746630728,0.20485175202156333,0.22641509433962265,0.39622641509433965,0.2183288409703504,0.41778975741239893,0.10512129380053908,0.32345013477088946,-0.29649595687331537,0.029195840860031227,"A Storm of Swords, by RR Martin–F"
3,31,0.12878787878787878,0.24242424242424243,0.3143939393939394,0.23863636363636365,0.30113636363636365,0.17045454545454544,0.17803030303030304,0.5871212121212122,0.04734848484848485,0.0884872212896919,"A Storm of Swords, by RR Martin–F"
3,32,0.30597014925373134,0.2462686567164179,0.3358208955223881,0.3619402985074627,0.23134328358208955,0.3283582089552239,0.22014925373134328,0.4664179104477612,-0.1791044776119403,0.05339246723112256,"A Storm of Swords, by RR Martin–F"
3,33,0.37549407114624506,0.1422924901185771,0.35968379446640314,0.35177865612648224,0.19367588932806323,0.35177865612648224,0.12648221343873517,0.3438735177865613,-0.308300395256917,0.044201996140338505,"A Storm of Swords, by RR Martin–F"
3,34,0.29213483146067415,0.2546816479400749,0.2247191011235955,0.31835205992509363,0.3445692883895131,0.2846441947565543,0.20973782771535582,0.4044943820224719,-0.02247191011235955,0.025661950891504266,"A Storm of Swords, by RR Martin–F"
3,35,0.2924281984334204,0.2506527415143603,0.14882506527415143,0.3472584856396867,0.31070496083550914,0.2924281984334204,0.18276762402088773,0.38903394255874674,-0.10443864229765012,0.023202193559288313,"A Storm of Swords, by RR Martin–F"
3,36,0.24369747899159663,0.3067226890756303,0.17647058823529413,0.2689075630252101,0.41596638655462187,0.23529411764705882,0.20168067226890757,0.46638655462184875,0.1638655462184874,0.03337544543771452,"A Storm of Swords, by RR Martin–F"
3,37,0.2777777777777778,0.21031746031746032,0.23809523809523808,0.3611111111111111,0.25793650793650796,0.3253968253968254,0.15873015873015872,0.46825396825396826,-0.15079365079365079,0.03441213921094827,"A Storm of Swords, by RR Martin–F"
3,38,0.22285714285714286,0.2742857142857143,0.14285714285714285,0.24571428571428572,0.29714285714285715,0.34285714285714286,0.22285714285714286,0.3142857142857143,-0.12,0.029735431088621752,"A Storm of Swords, by RR Martin–F"
3,39,0.29,0.265,0.14,0.31,0.315,0.345,0.165,0.365,-0.175,0.03475616636447979,"A Storm of Swords, by RR Martin–F"
3,40,0.4722222222222222,0.1388888888888889,0.027777777777777776,0.4722222222222222,0.1388888888888889,0.3611111111111111,0.1111111111111111,0.1388888888888889,-0.4166666666666667,0.06329402492409042,"A Storm of Swords, by RR Martin–F"
3,41,0.15853658536585366,0.22764227642276422,0.2886178861788618,0.2601626016260163,0.4146341463414634,0.24796747967479674,0.17073170731707318,0.46747967479674796,0.09349593495934959,0.044649900800433205,"A Storm of Swords, by RR Martin–F"
3,42,0.3541666666666667,0.16666666666666666,0.3854166666666667,0.3177083333333333,0.22395833333333334,0.4270833333333333,0.15625,0.3072916666666667,-0.3333333333333333,0.033961043386195246,"A Storm of Swords, by RR Martin–F"
3,43,0.3076923076923077,0.3269230769230769,0.14423076923076922,0.3269230769230769,0.27884615384615385,0.3269230769230769,0.25961538461538464,0.3076923076923077,-0.18269230769230768,0.02295900552426664,"A Storm of Swords, by RR Martin–F"
3,44,0.37404580152671757,0.1717557251908397,0.3473282442748092,0.3893129770992366,0.24045801526717558,0.32061068702290074,0.19083969465648856,0.33969465648854963,-0.25572519083969464,0.03777620786425506,"A Storm of Swords, by RR Martin–F"
3,45,0.1794871794871795,0.266025641025641,0.2564102564102564,0.24358974358974358,0.28846153846153844,0.2532051282051282,0.14102564102564102,0.5192307692307693,0.02564102564102564,0.05493429680427271,"A Storm of Swords, by RR Martin–F"
